id,status,type,quantity,requested_at,closed_at,delay_days,delay_note,material_id,user_id,project_id,created_at,updated_at,order_id,price,price_unit,surcharge,accepted_at,deleted_at,origin_quantity,variant_id,currency,bought_price
618,delivered,swatch,1,2020-08-13T08:33:06.698Z,,,,1328,151,,2020-08-13T08:32:49.139Z,2021-05-03T19:24:03.330Z,144,0,,,,,,923,USD,0
619,delivered,swatch,1,2020-08-13T08:33:06.698Z,,,,1326,151,,2020-08-13T08:32:54.997Z,2021-05-03T19:24:03.346Z,144,0,,,,,,921,USD,0
607,delivered,swatch,1,2020-08-13T08:33:06.698Z,,,,1216,151,,2020-08-13T08:31:12.903Z,2021-05-03T19:24:03.361Z,144,0,,,,,,820,USD,0
609,delivered,swatch,1,2020-08-13T08:33:06.698Z,,,,1333,151,,2020-08-13T08:31:31.561Z,2021-05-03T19:24:03.376Z,144,0,,,,,,926,USD,0
606,delivered,swatch,1,2020-08-13T08:33:06.698Z,,,,1325,151,,2020-08-13T08:31:03.623Z,2021-05-03T19:24:03.392Z,144,0,,,,,,920,USD,0
647,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,921,264,,2020-08-25T11:17:47.416Z,2021-05-03T19:24:03.407Z,143,0,,,,,,540,USD,0
648,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,897,264,,2020-08-25T11:18:01.333Z,2021-05-03T19:24:03.422Z,143,0,,,,,,516,USD,0
649,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,1137,264,,2020-08-25T11:19:17.351Z,2021-05-03T19:24:03.438Z,143,0,,,,,,748,USD,0
650,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,1222,264,,2020-08-25T11:23:44.236Z,2021-05-03T19:24:03.453Z,143,0,,,,,,826,USD,0
923,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:41.069Z,,,869,249,,2020-10-26T05:27:44.780Z,2021-05-26T06:43:41.076Z,,0,,,,,,488,,
656,delayed,swatch,1,2020-08-25T12:01:59.516Z,2020-09-01T11:39:11.142Z,60,"Production has been paused due to Covid-19, causing potential extended delays",1263,264,,2020-08-25T12:01:43.600Z,2020-09-02T07:51:02.972Z,,0,,,2020-09-01T11:33:46.013Z,,,859,,
1918,initial,swatch,1,,,,,2532,587,,2021-07-16T09:57:58.615Z,2021-07-16T09:57:58.615Z,,2,,,,,,2793,,0
841,delayed,swatch,1,2020-10-14T16:12:42.787Z,2020-10-21T01:36:51.353Z,365,"Swatch is not available on this fabric as indicated on the fabric details page. Please order sample meters directly, thanks!",1521,284,,2020-10-14T15:48:48.823Z,2020-10-21T01:36:51.360Z,,0,,,,,,1248,,
1047,available,swatch,1,2020-11-18T10:23:40.553Z,2020-11-18T13:12:32.544Z,,,1339,36,,2020-11-18T10:20:16.346Z,2020-11-18T13:12:32.554Z,,0,,,,,,932,,
1052,available,swatch,1,2020-11-18T10:23:40.553Z,2020-11-18T13:13:02.885Z,,,854,36,,2020-11-18T10:23:32.153Z,2020-11-18T13:13:02.892Z,,0,,,,,,473,,
1075,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:20:24.378Z,,,1208,328,,2020-11-18T17:54:37.720Z,2020-11-19T10:20:24.385Z,,0,,,,,,812,,
1084,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:42.125Z,,,1739,328,,2020-11-18T17:55:16.451Z,2020-11-19T10:30:42.137Z,,0,,,,,,1504,,
1083,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:43.392Z,,,1776,328,,2020-11-18T17:55:12.546Z,2020-11-19T10:30:43.400Z,,0,,,,,,1541,,
1082,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:44.234Z,,,1762,328,,2020-11-18T17:55:08.794Z,2020-11-19T10:30:44.241Z,,0,,,,,,1527,,
1074,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:45.164Z,,,1130,328,,2020-11-18T17:54:33.674Z,2020-11-19T10:30:45.182Z,,0,,,,,,741,,
1076,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:45.973Z,,,1204,328,,2020-11-18T17:54:41.923Z,2020-11-19T10:30:45.979Z,,0,,,,,,808,,
1077,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:46.735Z,,,1194,328,,2020-11-18T17:54:47.360Z,2020-11-19T10:30:46.742Z,,0,,,,,,798,,
1078,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:47.496Z,,,1339,328,,2020-11-18T17:54:51.989Z,2020-11-19T10:30:47.504Z,,0,,,,,,932,,
1079,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:48.249Z,,,1338,328,,2020-11-18T17:54:56.016Z,2020-11-19T10:30:48.256Z,,0,,,,,,931,,
1080,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:49.009Z,,,1756,328,,2020-11-18T17:54:59.894Z,2020-11-19T10:30:49.015Z,,0,,,,,,1521,,
1081,available,swatch,1,2020-11-18T17:56:55.603Z,2020-11-19T10:30:49.795Z,,,1760,328,,2020-11-18T17:55:04.440Z,2020-11-19T10:30:49.801Z,,0,,,,,,1525,,
652,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,737,264,,2020-08-25T11:25:14.514Z,2021-05-03T19:24:03.485Z,143,0,,,,,,412,USD,0
654,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,1143,264,,2020-08-25T11:54:41.269Z,2021-05-03T19:24:03.514Z,143,0,,,,,,754,USD,0
655,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,1303,264,,2020-08-25T11:56:03.307Z,2021-05-03T19:24:03.529Z,143,0,,,,,,899,USD,0
642,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,1186,264,,2020-08-25T11:17:14.259Z,2021-05-03T19:24:03.545Z,143,0,,,,,,790,USD,0
644,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,885,264,,2020-08-25T11:17:29.900Z,2021-05-03T19:24:03.560Z,143,0,,,,,,504,USD,0
645,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,926,264,,2020-08-25T11:17:35.743Z,2021-05-03T19:24:03.575Z,143,0,,,,,,545,USD,0
646,delivered,swatch,1,2020-08-25T12:01:59.516Z,,,,925,264,,2020-08-25T11:17:41.754Z,2021-05-03T19:24:03.590Z,143,0,,,,,,544,USD,0
831,delivered,swatch,2,2020-10-14T07:18:50.203Z,,,,1144,69,,2020-10-14T07:18:14.280Z,2021-05-03T19:24:03.606Z,157,0,,,,,,1490,USD,0
660,delivered,swatch,1,2020-09-13T13:38:15.858Z,,,,1309,168,,2020-08-30T12:26:37.776Z,2021-05-03T19:24:03.637Z,145,0,,,,,,905,USD,0
493,delivered,swatch,1,2020-07-27T10:26:16.244Z,,,,497,168,,2020-07-24T18:49:57.890Z,2021-05-03T19:24:03.668Z,137,0,,,,,,263,USD,0
661,delivered,swatch,1,2020-09-13T13:38:15.858Z,,,,1199,168,,2020-08-30T12:27:17.467Z,2021-05-03T19:24:03.683Z,145,0,,,,,,803,USD,0
709,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,911,284,,2020-09-17T22:15:44.050Z,2021-05-03T19:24:03.699Z,161,0,,,,,,530,USD,0
710,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,674,284,,2020-09-17T22:15:54.386Z,2021-05-03T19:24:03.714Z,161,0,,,,,,383,USD,0
711,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1436,284,,2020-09-17T22:16:32.044Z,2021-05-03T19:24:03.729Z,161,0,,,,,,1029,USD,0
827,delivered,swatch,2,2020-10-14T07:18:50.203Z,,,,794,69,,2020-10-14T07:16:25.900Z,2021-05-03T19:24:03.760Z,157,0,,,,,,422,USD,0
828,delivered,swatch,2,2020-10-14T07:18:50.203Z,,,,795,69,,2020-10-14T07:16:42.525Z,2021-05-03T19:24:03.776Z,157,0,,,,,,423,USD,0
830,delivered,swatch,2,2020-10-14T07:18:50.203Z,,,,391,69,,2020-10-14T07:17:24.853Z,2021-05-03T19:24:03.792Z,157,0,,,,,,233,USD,0
803,delivered,swatch,1,2020-10-12T11:13:37.149Z,,,,491,168,,2020-10-09T11:02:29.261Z,2021-05-03T19:24:03.807Z,155,0,,,,,,1457,USD,0
713,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,306,284,,2020-09-17T22:17:12.684Z,2021-05-03T19:24:03.823Z,161,0,,,,,,212,USD,0
715,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1498,284,,2020-09-17T22:18:09.520Z,2021-05-03T19:24:03.838Z,161,0,,,,,,1123,USD,0
718,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1191,284,,2020-09-17T22:23:51.673Z,2021-05-03T19:24:03.854Z,161,0,,,,,,795,USD,0
802,delivered,swatch,1,2020-10-08T22:58:46.085Z,,,,489,168,,2020-10-08T22:58:20.493Z,2021-05-03T19:24:03.871Z,155,0,,,,,,1385,USD,0
1249,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1198,360,,2021-01-02T10:13:19.584Z,2021-05-03T19:24:03.886Z,189,0,,,,,,802,USD,0
837,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 14 days.",854,284,,2020-10-14T15:45:51.885Z,2021-05-03T19:24:03.903Z,161,0,,,2020-10-21T01:35:13.031Z,,,473,USD,0
707,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,,633,284,,2020-09-17T22:14:22.522Z,2021-05-03T19:24:03.918Z,161,0,,,,,,345,USD,0
296,delivered,swatch,1,2020-06-04T07:11:40.305Z,,,,848,151,,2020-06-04T07:09:35.678Z,2021-05-03T19:24:03.934Z,123,0,,,,,,467,USD,0
300,delivered,swatch,1,2020-06-04T07:11:40.305Z,,,,844,151,,2020-06-04T07:10:34.089Z,2021-05-03T19:24:03.949Z,123,0,,,,,,463,USD,0
804,delivered,swatch,1,2020-10-12T11:13:37.149Z,,,,490,168,,2020-10-09T11:07:12.102Z,2021-05-03T19:24:03.965Z,155,0,,,,,,256,USD,0
1002,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:40:27.189Z,5,,1310,311,,2020-11-02T15:38:59.488Z,2021-05-26T06:40:27.198Z,,0,,,2020-11-03T21:25:02.029Z,,,906,,
1006,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:26.515Z,,,1545,311,,2020-11-02T15:53:24.133Z,2021-05-26T06:41:26.521Z,,0,,,,,,1273,,
997,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:27.297Z,,,842,311,,2020-11-02T15:37:36.342Z,2021-05-26T06:41:27.303Z,,0,,,,,,461,,
1005,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:28.038Z,,,1197,311,,2020-11-02T15:51:11.105Z,2021-05-26T06:41:28.044Z,,0,,,,,,801,,
1208,delayed,swatch,1,2020-12-21T10:36:57.960Z,2021-01-05T13:42:38.127Z,60,This item is currently out of stock. Please look at OL-N330030 for recycled nylon alternative,664,338,,2020-12-21T10:08:46.751Z,2021-01-05T13:42:38.134Z,,0,,,2021-01-05T13:38:13.322Z,,,373,,
869,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1492,307,,2020-10-14T16:31:44.569Z,2021-05-03T19:24:04.016Z,160,0,,,,,,1117,USD,0
867,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1486,307,,2020-10-14T16:31:34.715Z,2021-05-03T19:24:04.033Z,160,0,,,,,,1111,USD,0
872,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1491,307,,2020-10-14T16:31:57.970Z,2021-05-03T19:24:04.049Z,160,0,,,,,,1116,USD,0
875,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1497,307,,2020-10-14T16:32:25.873Z,2021-05-03T19:24:04.064Z,160,0,,,,,,1122,USD,0
870,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1489,307,,2020-10-14T16:31:48.974Z,2021-05-03T19:24:04.079Z,160,0,,,,,,1114,USD,0
874,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1495,307,,2020-10-14T16:32:17.345Z,2021-05-03T19:24:04.094Z,160,0,,,,,,1120,USD,0
876,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1481,307,,2020-10-14T16:32:30.362Z,2021-05-03T19:24:04.125Z,160,0,,,,,,1106,USD,0
873,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1496,307,,2020-10-14T16:32:12.475Z,2021-05-03T19:24:04.140Z,160,0,,,,,,1121,USD,0
871,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1490,307,,2020-10-14T16:31:53.474Z,2021-05-03T19:24:04.155Z,160,0,,,,,,1115,USD,0
864,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1483,307,,2020-10-14T16:31:19.142Z,2021-05-03T19:24:04.171Z,160,0,,,,,,1108,USD,0
865,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1504,307,,2020-10-14T16:31:24.882Z,2021-05-03T19:24:04.186Z,160,0,,,,,,1129,USD,0
1209,delivered,swatch,1,2020-12-21T10:36:57.960Z,,,,492,338,,2020-12-21T10:09:41.016Z,2021-05-03T19:24:04.202Z,190,0,,,,,,258,USD,0
887,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1232,307,,2020-10-14T16:45:14.419Z,2021-05-03T19:24:04.244Z,160,0,,,,,,836,USD,0
882,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,909,307,,2020-10-14T16:33:22.467Z,2021-05-03T19:24:04.259Z,160,0,,,,,,528,USD,0
888,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1240,307,,2020-10-14T16:45:19.510Z,2021-05-03T19:24:04.275Z,160,0,,,,,,844,USD,0
880,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1187,307,,2020-10-14T16:32:54.081Z,2021-05-03T19:24:04.290Z,160,0,,,,,,1260,USD,0
881,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1189,307,,2020-10-14T16:33:08.058Z,2021-05-03T19:24:04.306Z,160,0,,,,,,793,USD,0
877,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1482,307,,2020-10-14T16:32:34.625Z,2021-05-03T19:24:04.321Z,160,0,,,,,,1107,USD,0
886,delivered,swatch,1,2020-10-14T16:48:06.234Z,,,,1238,307,,2020-10-14T16:45:07.664Z,2021-05-03T19:24:04.336Z,160,0,,,,,,842,USD,0
702,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Swatch is out of stock, hence delivery will be delayed by 2 weeks",1304,284,,2020-09-17T22:11:00.510Z,2021-01-14T12:45:49.095Z,161,0,,,2020-10-21T01:49:49.689Z,,,900,USD,0
1010,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:40:30.145Z,5,"Swatch is only available in 1 colour, but we can attach small colour cards together with the swatch",734,311,,2020-11-02T15:54:15.298Z,2021-05-26T06:40:30.152Z,,0,,,2020-11-03T21:24:49.727Z,,,1175,,
1004,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:28.781Z,,,1142,311,,2020-11-02T15:50:05.850Z,2021-05-26T06:41:28.787Z,,0,,,,,,753,,
1003,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:29.535Z,,,497,311,,2020-11-02T15:44:52.439Z,2021-05-26T06:41:29.542Z,,0,,,,,,1208,,
1009,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:31.169Z,5,"Swatch is only available in 1 colour, but we can attach small colour cards together with the swatch",734,311,,2020-11-02T15:54:08.513Z,2021-05-26T06:41:31.175Z,,0,,,2020-11-03T21:24:55.781Z,,,1171,,
1007,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:32.134Z,5,"Swatch is only available in 1 colour, but we can attach small colour cards together with the swatch",734,311,,2020-11-02T15:53:48.721Z,2021-05-26T06:41:32.140Z,,0,,,2020-11-03T21:24:56.483Z,,,1182,,
988,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:33.262Z,,,884,311,,2020-11-02T15:31:07.181Z,2021-05-26T06:41:33.268Z,,0,,,,,,503,,
1000,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:34.006Z,5,"Swatch is only available in 1 colour, but we can attach small colour cards together with the swatch",734,311,,2020-11-02T15:38:22.183Z,2021-05-26T06:41:34.013Z,,0,,,2020-11-03T21:25:00.595Z,,,1180,,
996,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:34.960Z,,,1188,311,,2020-11-02T15:36:39.071Z,2021-05-26T06:41:34.966Z,,0,,,,,,792,,
995,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:35.698Z,,,736,311,,2020-11-02T15:36:30.767Z,2021-05-26T06:41:35.704Z,,0,,,,,,1573,,
994,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:37.254Z,,,736,311,,2020-11-02T15:36:21.237Z,2021-05-26T06:41:37.260Z,,0,,,,,,411,,
992,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:38.032Z,,,673,311,,2020-11-02T15:31:28.227Z,2021-05-26T06:41:38.038Z,,0,,,,,,382,,
991,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:38.841Z,,,1549,311,,2020-11-02T15:31:23.524Z,2021-05-26T06:41:38.847Z,,0,,,,,,1277,,
990,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:39.682Z,,,1535,311,,2020-11-02T15:31:18.199Z,2021-05-26T06:41:39.688Z,,0,,,,,,1263,,
989,available,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:40.443Z,,,861,311,,2020-11-02T15:31:12.376Z,2021-05-26T06:41:40.449Z,,0,,,,,,480,,
1001,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:41.263Z,5,"Swatch is only available in 1 colour, but we can attach small colour cards together with the swatch",734,311,,2020-11-02T15:38:26.800Z,2021-05-26T06:41:41.270Z,,0,,,2020-11-03T21:25:01.433Z,,,1178,,
931,delayed,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:41.564Z,365,Swatch only available in natural colour,740,249,,2020-10-27T00:17:42.084Z,2021-05-26T06:43:41.570Z,,0,,,2020-10-28T11:27:47.751Z,,,415,,
930,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:42.524Z,,,502,249,,2020-10-27T00:14:43.431Z,2021-05-26T06:43:42.530Z,,0,,,,,,268,,
926,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:43.094Z,,,1344,249,,2020-10-27T00:10:51.091Z,2021-05-26T06:43:43.101Z,,0,,,,,,937,,
927,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:43.799Z,,,683,249,,2020-10-27T00:12:04.403Z,2021-05-26T06:43:43.805Z,,0,,,,,,392,,
928,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:44.498Z,,,1335,249,,2020-10-27T00:13:01.556Z,2021-05-26T06:43:44.504Z,,0,,,,,,928,,
929,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:45.223Z,,,856,249,,2020-10-27T00:13:51.478Z,2021-05-26T06:43:45.229Z,,0,,,,,,475,,
932,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:45.876Z,,,737,249,,2020-10-27T00:17:54.653Z,2021-05-26T06:43:45.883Z,,0,,,,,,412,,
933,available,swatch,1,2020-10-27T00:20:44.817Z,2021-05-26T06:43:46.646Z,,,902,249,,2020-10-27T00:20:36.389Z,2021-05-26T06:43:46.652Z,,0,,,,,,521,,
998,delayed,swatch,1,2020-11-02T15:54:30.176Z,2021-05-26T06:41:42.092Z,5,,1230,311,,2020-11-02T15:37:50.327Z,2021-05-26T06:41:42.098Z,,0,,,2020-11-03T21:24:59.673Z,,,834,,
700,delivered,swatch,2,2020-10-14T16:12:42.787Z,,,,1314,284,,2020-09-17T22:05:23.438Z,2021-05-03T19:24:04.367Z,161,0,,,,,,910,USD,0
1443,available,swatch,1,2021-03-09T13:18:25.145Z,,,,2040,259,,2021-03-09T13:17:46.744Z,2021-03-12T08:27:14.466Z,,0,,,,,,1990,,
859,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1305,284,,2020-10-14T16:06:06.858Z,2021-05-03T19:24:04.382Z,161,0,,,,,,901,USD,0
1248,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1201,360,,2021-01-02T10:13:13.004Z,2021-05-03T19:24:04.398Z,189,0,,,,,,805,USD,0
825,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 14 days.",672,284,,2020-10-13T21:25:47.298Z,2021-05-03T19:24:04.414Z,161,0,,,2020-10-21T01:41:13.897Z,,,381,USD,0
691,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Swatch is out of stock, hence delivery will be delayed by 2 weeks",551,284,,2020-09-16T04:09:33.282Z,2021-05-03T19:24:04.430Z,161,0,,,2020-10-21T01:42:08.574Z,,,292,USD,0
1378,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1225,412,,2021-02-19T14:06:48.449Z,2021-05-03T19:24:04.445Z,212,0,,,,,,829,USD,0
724,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,681,284,,2020-09-17T22:50:28.435Z,2021-05-03T19:24:04.461Z,161,0,,,,,,390,USD,0
725,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1208,284,,2020-09-17T22:50:51.664Z,2021-05-03T19:24:04.476Z,161,0,,,,,,812,USD,0
726,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1136,284,,2020-09-17T22:51:08.369Z,2021-05-03T19:24:04.491Z,161,0,,,,,,747,USD,0
727,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,740,284,,2020-09-21T19:29:01.828Z,2021-05-03T19:24:04.507Z,161,0,,,,,,415,USD,0
764,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1472,284,,2020-10-02T02:18:01.165Z,2021-05-03T19:24:04.522Z,161,0,,,,,,1065,USD,0
766,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,152,284,,2020-10-02T02:29:42.402Z,2021-05-03T19:24:04.552Z,161,0,,,,,,117,USD,0
862,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1313,284,,2020-10-14T16:10:47.597Z,2021-05-03T19:24:04.568Z,161,0,,,,,,909,USD,0
767,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1475,284,,2020-10-02T02:30:37.703Z,2021-05-03T19:24:04.583Z,161,0,,,,,,1068,USD,0
771,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1503,284,,2020-10-02T02:39:50.419Z,2021-05-03T19:24:04.598Z,161,0,,,,,,1128,USD,0
772,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1502,284,,2020-10-02T02:40:39.689Z,2021-05-03T19:24:04.613Z,161,0,,,,,,1127,USD,0
773,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1482,284,,2020-10-02T02:46:01.682Z,2021-05-03T19:24:04.628Z,161,0,,,,,,1107,USD,0
824,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,148,284,,2020-10-13T21:25:31.521Z,2021-05-03T19:24:04.659Z,161,0,,,,,,113,USD,0
693,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1307,284,,2020-09-16T04:12:56.105Z,2021-05-03T19:24:04.674Z,161,0,,,,,,903,USD,0
696,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1195,284,,2020-09-16T04:18:42.617Z,2021-05-03T19:24:04.689Z,161,0,,,,,,799,USD,0
697,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1306,284,,2020-09-16T04:20:02.804Z,2021-05-03T19:24:04.704Z,161,0,,,,,,902,USD,0
1247,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1320,360,,2021-01-02T10:13:06.532Z,2021-05-03T19:24:04.720Z,189,0,,,,,,915,USD,0
855,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",545,284,,2020-10-14T16:02:02.860Z,2021-05-03T19:24:04.750Z,161,0,,,2020-10-21T01:46:22.523Z,,,286,USD,0
1055,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1172,36,,2020-11-18T13:14:34.149Z,2021-05-03T19:24:04.766Z,174,0,,,,,,776,USD,0
1062,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1182,36,,2020-11-18T13:15:29.398Z,2021-05-03T19:24:04.781Z,174,0,,,,,,786,USD,0
1061,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1183,36,,2020-11-18T13:15:23.372Z,2021-05-03T19:24:04.796Z,174,0,,,,,,787,USD,0
1060,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1186,36,,2020-11-18T13:15:07.659Z,2021-05-03T19:24:04.812Z,174,0,,,,,,790,USD,0
1057,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1179,36,,2020-11-18T13:14:47.056Z,2021-05-03T19:24:04.827Z,174,0,,,,,,783,USD,0
1059,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1173,36,,2020-11-18T13:15:01.529Z,2021-05-03T19:24:04.843Z,174,0,,,,,,777,USD,0
1058,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1178,36,,2020-11-18T13:14:51.958Z,2021-05-03T19:24:04.859Z,174,0,,,,,,782,USD,0
1056,delivered,swatch,1,2020-11-18T13:15:55.082Z,,,,1181,36,,2020-11-18T13:14:40.350Z,2021-05-03T19:24:04.874Z,174,0,,,,,,785,USD,0
1046,delivered,swatch,1,2020-11-18T10:23:40.553Z,,,,1230,36,,2020-11-18T10:19:58.046Z,2021-05-03T19:24:04.889Z,174,0,,,,,,834,USD,0
1048,delivered,swatch,1,2020-11-18T10:23:40.553Z,,,,1202,36,,2020-11-18T10:20:32.962Z,2021-05-03T19:24:04.905Z,174,0,,,,,,806,USD,0
1049,delivered,swatch,1,2020-11-18T10:23:40.553Z,,,,1190,36,,2020-11-18T10:20:44.613Z,2021-05-03T19:24:04.920Z,174,0,,,,,,794,USD,0
1050,delivered,swatch,1,2020-11-18T10:23:40.553Z,,,,1193,36,,2020-11-18T10:21:41.456Z,2021-05-03T19:24:04.936Z,174,0,,,,,,797,USD,0
861,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",550,284,,2020-10-14T16:09:56.055Z,2021-05-03T19:24:04.967Z,161,0,,,2020-10-21T01:47:22.846Z,,,291,USD,0
860,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",1291,284,,2020-10-14T16:08:59.655Z,2021-05-03T19:24:04.983Z,161,0,,,2020-10-21T01:47:20.890Z,,,887,USD,0
857,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",1290,284,,2020-10-14T16:05:12.845Z,2021-05-03T19:24:04.998Z,161,0,,,2020-10-21T01:47:20.275Z,,,886,USD,0
723,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1137,284,,2020-09-17T22:48:51.349Z,2021-05-03T19:24:05.041Z,161,0,,,,,,748,USD,0
